eventID,year,month,day,hour,minute,second,lat,lon,depth_km,mag,location,mag_type,event_type
61229130,2019,12,19,10,11,51,6.71,125.14,20.0,4.6,008 km S 89° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61229232,2019,12,20,16,55,47,6.69,125.13,9.0,4.7,009 km S 78° W of Magsaysay (Davao Del Sur),Ms,TECTONIC
61229539,2019,12,25,16,56,20,3.64,126.72,34.0,5.4,242 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61229569,2019,12,26,12,19,49,11.15,122.67,19.0,4.8,008 km N 17° E of San Enrique (Iloilo),Ms,TECTONIC
61229688,2019,12,29,9,12,17,4.81,125.37,14.0,4.9,070 km S 09° W of Sarangani (Davao Occidental),Ms,TECTONIC
61229692,2019,12,29,12,3,51,4.56,125.32,38.0,4.5,098 km S 10° W of Sarangani (Davao Occidental),Ms,TECTONIC
61229888,2020,1,5,18,58,50,6.01,126.35,58.0,5.4,077 km S 23° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61229902,2020,1,6,7,25,35,5.45,125.52,1.0,5.0,006 km N 73° E of Sarangani (Davao Occidental),Ms,TECTONIC
61229954,2020,1,8,4,11,44,5.05,125.23,17.0,4.5,050 km S 32° W of Sarangani (Davao Occidental),Ms,TECTONIC
61230035,2020,1,10,17,16,44,3.23,127.98,160.0,4.6,370 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61230111,2020,1,12,10,53,46,9.42,126.27,28.0,5.0,018 km N 29° E of Cortes (Surigao Del Sur),Ms,TECTONIC
61230914,2020,1,17,11,3,19,5.44,126.36,97.0,4.5,096 km S 59° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231053,2020,1,19,12,59,2,13.68,120.96,1.0,4.6,008 km S 12° E of Mabini (Batangas),Mw,TECTONIC
61231201,2020,1,23,13,5,55,12.64,123.34,13.0,4.6,015 km N 25° W of Aroroy (Masbate),Ms,TECTONIC
61231229,2020,1,23,21,59,3,3.23,123.11,510.0,4.6,349 km S 29° W of Kiamba (Sarangani),Ms,TECTONIC
61231515,2020,1,31,11,18,45,6.59,125.26,13.0,4.9,015 km S 09° E of Matanao (Davao Del Sur),Mw,TECTONIC
61231681,2020,2,6,13,40,2,5.28,126.56,1.0,6.1,124 km S 57° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61231682,2020,2,6,13,45,41,5.31,126.47,22.0,4.6,114 km S 56° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231692,2020,2,6,18,27,17,5.27,126.52,26.0,4.5,121 km S 56° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61231995,2020,2,15,5,57,4,20.01,121.06,3.0,4.6,093 km S 67° W of Sabtang (Batanes),Ms,TECTONIC
61232014,2020,2,15,16,50,46,2.62,127.02,34.0,4.8,355 km S 29° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232132,2020,2,20,9,54,6,5.67,125.68,193.0,5.4,025 km S 16° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61232175,2020,2,22,4,31,21,19.18,121.19,21.0,4.6,031 km S 68° W of Calayan (Cagayan),Ms,TECTONIC
61232184,2020,2,22,15,29,41,4.93,127.01,4.0,4.9,179 km S 72° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232185,2020,2,22,15,34,28,4.57,127.37,29.0,4.6,231 km S 66° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232194,2020,2,22,16,29,28,5.06,127.17,32.0,4.5,193 km S 78° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232347,2020,2,27,19,13,3,3.88,126.01,135.0,5.5,182 km S 19° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232377,2020,2,29,9,28,25,3.15,128.13,142.0,4.9,388 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232424,2020,3,1,21,19,20,11.32,124.55,10.0,5.4,009 km S 54° E of Leyte (Leyte),Mw,TECTONIC
61232472,2020,3,3,14,55,34,7.74,121.91,31.0,4.9,024 km N 80° W of Siocon (Zamboanga Del Norte),Mw,TECTONIC
61232620,2020,3,8,17,4,30,11.92,125.82,9.0,4.7,039 km S 70° E of Dolores (Eastern Samar),Mw,TECTONIC
61232683,2020,3,10,17,16,39,11.26,124.62,8.0,4.5,004 km S 39° W of Capoocan (Leyte),Ms,TECTONIC
61232755,2020,3,12,22,0,47,14.66,118.94,33.0,5.0,128 km S 75° W of San Antonio (Zambales),Ms,TECTONIC
61232782,2020,3,14,0,13,46,16.25,119.71,31.0,4.6,018 km N 66° W of Bani (Pangasinan),Ms,TECTONIC
61232795,2020,3,14,10,42,37,2.75,128.13,88.0,4.5,418 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232796,2020,3,14,10,51,1,11.57,126.75,27.0,4.7,126 km N 78° E of Hernani (Eastern Samar),Ms,TECTONIC
61232905,2020,3,18,3,13,28,2.83,127.62,168.0,5.4,374 km S 40° E of Sarangani (Davao Occidental),Ms,TECTONIC
61232938,2020,3,19,6,49,45,15.01,119.88,26.0,4.5,021 km S 76° W of San Felipe (Zambales),Ms,TECTONIC
61232964,2020,3,19,20,8,18,14.78,124.23,8.0,5.0,082 km N 05° E of Pandan (Catanduanes),Ms,TECTONIC
61232976,2020,3,20,5,2,10,3.63,126.19,28.0,4.6,215 km S 22° E of Sarangani (Davao Occidental),Ms,TECTONIC
61233159,2020,3,23,20,23,21,15.9,119.0,28.0,4.5,089 km S 75° W of Agno (Pangasinan),Ms,TECTONIC
61233269,2020,3,26,15,38,2,5.46,125.1,48.0,6.1,041 km S 13° W of Glan (Sarangani),Ms,TECTONIC
61233491,2020,3,31,7,27,56,4.65,125.02,20.0,4.5,100 km S 30° W of Sarangani (Davao Occidental),Ms,TECTONIC
61233615,2020,4,2,22,29,8,11.24,126.6,22.0,4.5,099 km N 77° E of Guiuan (Eastern Samar),Ms,TECTONIC
61233623,2020,4,3,4,27,14,10.65,126.11,5.0,4.6,059 km S 45° E of Guiuan (Eastern Samar),Ms,TECTONIC
61233913,2020,4,10,16,44,56,20.51,122.08,171.0,6.0,013 km N 64° E of Basco (Batanes),Mw,TECTONIC
61233917,2020,4,10,18,45,49,5.61,126.6,75.0,5.1,113 km S 74° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61233970,2020,4,11,20,23,47,2.42,126.95,126.0,5.1,371 km S 26° E of Sarangani (Davao Occidental),Ms,TECTONIC
61234023,2020,4,13,6,44,25,3.83,125.13,50.0,4.7,182 km S 12° W of Sarangani (Davao Occidental),Ms,TECTONIC
61234083,2020,4,15,1,7,54,11.42,125.14,87.0,5.1,017 km N 29° E of Basey (Samar),Ms,TECTONIC
61234085,2020,4,15,2,1,7,19.71,121.94,9.0,5.0,070 km S 06° E of Sabtang (Batanes),Ms,TECTONIC
61234284,2020,4,19,13,9,33,3.92,126.12,102.0,5.1,182 km S 23° E of Sarangani (Davao Occidental),Ms,TECTONIC
61234307,2020,4,19,20,30,46,6.83,124.97,5.0,4.5,004 km N 51° E of Columbio (Sultan Kudarat),Ms,TECTONIC
61234412,2020,4,21,21,43,5,10.37,125.11,1.0,4.6,011 km N 18° W of Saint Bernard (Southern Leyte),Ms,TECTONIC
61234429,2020,4,22,3,6,25,13.73,120.92,7.0,4.5,004 km N 67° W of Mabini (Batangas),ML,VOLCANIC-TECTONIC
61234432,2020,4,22,3,19,57,13.78,120.93,11.0,4.6,003 km N 16° W of Mabini (Batangas),ML,VOLCANIC-TECTONIC
61234681,2020,4,26,23,48,43,5.82,127.06,43.0,5.2,160 km S 87° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61234800,2020,4,29,17,47,4,4.4,127.01,50.0,4.9,206 km S 56° E of Sarangani (Davao Occidental),Mw,TECTONIC
61234900,2020,5,1,13,48,41,4.72,126.79,99.0,4.6,166 km S 62° E of Sarangani (Davao Occidental),Mw,TECTONIC
61235026,2020,5,4,14,12,40,11.14,121.71,15.0,4.7,039 km S 81° W of Barbaza (Antique),Mw,TECTONIC
61235094,2020,5,6,2,53,59,6.82,127.34,22.0,4.9,099 km S 64° E of Manay (Davao Oriental),Mw,TECTONIC
61235251,2020,5,9,11,19,38,14.95,122.66,5.0,4.8,040 km N 50° E of Jomalig (Quezon),Mw,TECTONIC
61235277,2020,5,9,19,18,12,14.03,120.22,82.0,5.4,022 km N 29° E of Lubang (Occidental Mindoro),Mw,TECTONIC
61235362,2020,5,11,13,36,24,4.69,127.82,94.0,4.8,273 km S 72° E of Sarangani (Davao Occidental),Ms,TECTONIC
61235392,2020,5,11,23,33,7,7.93,127.19,20.0,4.8,079 km N 61° E of Baganga (Davao Oriental),Mw,TECTONIC
61235718,2020,5,19,17,53,2,21.18,120.97,9.0,4.6,101 km N 65° W of Itbayat (Batanes),Ms,TECTONIC
61235740,2020,5,20,12,45,5,5.03,126.12,75.0,5.0,085 km S 58° E of Sarangani (Davao Occidental),Mw,TECTONIC
61235750,2020,5,20,13,56,44,6.44,125.7,175.0,4.5,010 km N 76° E of Malita (Davao Occidental),Ms,TECTONIC
61235853,2020,5,23,2,10,24,15.57,121.52,7.0,5.1,016 km S 01° W of San Luis (Aurora),Mw,TECTONIC
61235911,2020,5,24,14,54,53,6.4,126.9,100.0,4.9,095 km S 73° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236029,2020,5,27,7,46,54,5.11,125.37,180.0,4.8,038 km S 17° W of Sarangani (Davao Occidental),Ms,TECTONIC
61236054,2020,5,28,5,17,30,16.72,120.2,57.0,5.2,017 km N 46° W of San Fernando(Capital) (La Union),Mw,TECTONIC
61236114,2020,5,30,13,6,22,3.66,126.53,71.0,5.6,228 km S 31° E of Sarangani (Davao Occidental),Mw,TECTONIC
61236299,2020,6,4,8,49,33,2.92,128.83,123.0,6.6,514 km S 36° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236348,2020,6,5,13,37,56,12.74,121.07,15.0,5.1,022 km N 39° E of Calintaan (Occidental Mindoro),Mw,TECTONIC
61236380,2020,6,6,13,40,55,2.33,128.55,176.0,4.9,484 km S 45° E of Sarangani (Davao Occidental),Ms,TECTONIC
61236431,2020,6,7,14,9,30,9.12,126.61,15.0,4.9,040 km N 66° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61236668,2020,6,13,2,10,46,5.34,127.11,79.0,4.9,185 km S 38° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61236722,2020,6,14,13,25,26,3.02,128.08,230.0,4.9,394 km S 47° E of Sarangani (Davao Occidental),Mw,TECTONIC
61236749,2020,6,14,22,29,57,7.71,121.76,33.0,4.9,040 km N 89° W of Siocon (Zamboanga Del Norte),Mw,TECTONIC
61236947,2020,6,20,3,49,57,19.19,121.09,28.0,4.5,040 km S 75° W of Calayan (Cagayan),Ms,TECTONIC
61236971,2020,6,20,17,1,56,10.46,123.07,9.0,4.7,016 km N 76° E of La Carlota City (Negros Occidental),ML,VOLCANIC-TECTONIC
61237041,2020,6,21,18,6,22,10.46,123.07,10.0,4.7,016 km N 77° E of La Carlota City (Negros Occidental),ML,VOLCANIC-TECTONIC
61237082,2020,6,22,8,2,43,17.21,119.93,4.0,5.0,055 km N 88° W of Candon City (Ilocos Sur),Mw,TECTONIC
61237085,2020,6,22,10,56,2,3.46,126.34,13.0,4.6,238 km S 24° E of Sarangani (Davao Occidental),Ms,TECTONIC
61237234,2020,6,26,11,54,58,19.11,121.19,29.0,5.4,034 km S 57° W of Calayan (Cagayan),Mw,TECTONIC
61237474,2020,7,2,19,0,24,4.92,126.47,36.0,4.8,142 km S 42° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61237586,2020,7,5,5,34,5,2.74,128.22,180.0,4.6,453 km S 40° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61237656,2020,7,8,0,28,12,15.16,119.94,70.0,4.7,013 km N 88° W of Cabangan (Zambales),Mw,TECTONIC
61237707,2020,7,9,18,51,48,6.63,125.21,12.0,4.7,003 km S 12° W of Kiblawan (Davao Del Sur),Ms,TECTONIC
61237747,2020,7,10,18,16,39,6.64,125.28,18.0,4.8,008 km S 76° E of Kiblawan (Davao Del Sur),Mw,TECTONIC
61237775,2020,7,11,9,1,44,12.75,125.83,15.0,4.5,070 km N 64° E of Mapanas (Northern Samar),Ms,TECTONIC
61237777,2020,7,11,10,40,54,13.52,123.63,41.0,4.5,009 km N 37° W of Tiwi (Albay),Ms,TECTONIC
61237877,2020,7,14,6,15,34,13.84,119.89,8.0,4.7,026 km S 86° W of Lubang (Occidental Mindoro),Ms,TECTONIC
61237884,2020,7,14,12,59,26,9.25,126.29,27.0,4.6,011 km S 78° E of Cortes (Surigao Del Sur),Mw,TECTONIC
61238111,2020,7,20,17,29,58,6.51,127.13,55.0,4.8,101 km S 40° E of Manay (Davao Oriental),Ms,TECTONIC
61238158,2020,7,22,14,36,27,3.83,127.29,68.0,4.5,269 km S 49° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238224,2020,7,24,12,46,21,3.99,122.85,600.0,4.8,274 km S 23° E of Banguingui (Tongkil) (Sulu),Ms,TECTONIC
61238272,2020,7,26,3,12,25,6.35,126.93,63.0,5.6,105 km S 24° E of Manay (Davao Oriental),Ms,TECTONIC
61238347,2020,7,27,17,32,44,8.89,126.57,45.0,5.8,021 km S 61° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61238354,2020,7,27,20,5,23,4.8,124.26,110.0,4.6,138 km S 17° W of Kiamba (Sarangani),Ms,TECTONIC
61238408,2020,7,29,19,0,42,12.8,125.84,27.0,4.5,078 km N 28° E of San Policarpo (Eastern Samar),Ms,TECTONIC
61238425,2020,7,30,5,17,32,8.52,122.44,38.0,4.8,051 km N 30° W of Liloy (Zamboanga Del Norte),Ms,TECTONIC
61238466,2020,7,31,6,6,39,8.51,126.84,19.0,5.7,057 km N 74° E of Hinatuan (Surigao Del Sur),Mw,TECTONIC
61238527,2020,8,1,17,8,56,7.2,124.32,537.0,6.4,010 km S 89° E of Cotabato City (Maguindanao),Mw,TECTONIC
61238529,2020,8,1,17,38,19,3.54,125.61,105.0,4.5,210 km S 04° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238631,2020,8,4,22,58,24,16.95,120.98,12.0,4.5,009 km S 49° E of Sabangan (Mountain Province),Ms,TECTONIC
61238634,2020,8,5,1,30,10,8.97,126.16,31.0,4.8,014 km N 89° W of Bayabas (Surigao Del Sur),Ms,TECTONIC
61238656,2020,8,5,18,13,45,2.13,126.16,53.0,4.5,373 km S 12° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238714,2020,8,7,6,30,46,2.31,126.78,68.0,4.8,374 km S 23° E of Sarangani (Davao Occidental),Ms,TECTONIC
61238880,2020,8,11,7,26,40,11.95,124.05,7.0,4.9,010 km S 40° E of Cataingan (Masbate),Mw,TECTONIC
61238916,2020,8,12,15,4,26,4.4,123.42,33.0,4.5,219 km S 23° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61238927,2020,8,12,22,32,39,19.98,121.24,20.0,5.4,077 km S 59° W of Sabtang (Batanes),Mw,TECTONIC
61238943,2020,8,13,14,51,12,3.26,128.5,242.0,4.6,414 km S 54° E of Sarangani (Davao Occidental),Ms,TECTONIC
61239004,2020,8,15,3,11,53,5.79,123.99,563.0,4.7,053 km S 26° W of Palimbang (Sultan Kudarat),Ms,TECTONIC
61239010,2020,8,15,10,53,17,4.66,125.6,135.0,4.9,087 km S 09° E of Sarangani (Davao Occidental),Ms,TECTONIC
61239050,2020,8,16,2,53,11,19.69,122.11,3.0,5.0,075 km S 19° E of Sabtang (Batanes),Mw,TECTONIC
61239055,2020,8,16,7,22,27,6.4,123.64,611.0,5.1,050 km S 67° W of Kalamansig (Sultan Kudarat),Ms,TECTONIC
61239092,2020,8,17,5,21,36,11.93,123.98,9.0,4.6,009 km S 09° W of Cataingan (Masbate),Mw,TECTONIC
61239125,2020,8,18,0,3,47,11.98,124.01,13.0,6.6,005 km S 20° E of Cataingan (Masbate),Mw,TECTONIC
61239271,2020,8,18,21,50,43,11.86,124.07,2.0,5.1,019 km S 25° E of Cataingan (Masbate),Mw,TECTONIC
61239387,2020,8,21,12,32,4,5.87,127.14,133.0,4.6,146 km S 54° E of Governor Generoso (Davao Oriental),Ms,TECTONIC
61239391,2020,8,21,13,41,58,18.8,120.99,30.0,4.8,023 km N 25° W of Claveria (Cagayan),Ms,TECTONIC
61239418,2020,8,22,4,26,50,6.37,126.73,73.0,4.5,081 km S 23° E of Tarragona (Davao Oriental),Ms,TECTONIC
61239482,2020,8,23,15,45,22,4.0,123.36,572.0,4.6,261 km S 32° W of Kiamba (Sarangani),Ms,TECTONIC
61239492,2020,8,23,18,3,34,4.88,124.3,510.0,4.7,127 km S 16° W of Kiamba (Sarangani),Ms,TECTONIC
61239507,2020,8,24,0,24,18,7.65,126.88,18.0,4.9,036 km N 77° E of Baganga (Davao Oriental),Ms,TECTONIC
61239592,2020,8,26,2,54,11,5.4,126.39,117.0,4.8,101 km S 58° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61239758,2020,8,30,17,44,6,6.61,125.27,16.0,4.8,007 km S 51° E of Kiblawan (Davao Del Sur),Mw,TECTONIC
61239827,2020,9,1,18,49,23,16.16,119.49,1.0,4.6,034 km N 81° W of Agno (Pangasinan),Ms,TECTONIC
61239954,2020,9,6,15,23,39,6.08,125.92,143.0,6.4,020 km S 70° E of Don Marcelino (Davao Occidental),Mw,TECTONIC
61240042,2020,9,9,3,41,5,3.79,126.74,1.0,5.5,231 km S 38° E of Sarangani (Davao Occidental),Mw,TECTONIC
61240043,2020,9,9,7,18,30,3.44,126.28,1.0,5.9,238 km S 24° E of Sarangani (Davao Occidental),Mwp,TECTONIC
61240049,2020,9,9,12,58,56,3.65,127.06,27.0,4.5,264 km S 42° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240114,2020,9,11,4,52,24,13.11,120.77,11.0,4.6,006 km N 49° E of Santa Cruz (Occidental Mindoro),Ms,TECTONIC
61240179,2020,9,13,0,41,43,3.96,126.55,15.0,4.7,204 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240214,2020,9,13,16,50,18,3.45,127.03,5.0,4.8,281 km S 39° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240228,2020,9,13,20,41,59,3.81,126.45,36.0,4.6,211 km S 33° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240436,2020,9,20,8,14,15,5.41,126.55,96.0,4.7,115 km S 61° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61240441,2020,9,20,13,28,27,6.6,125.66,171.0,5.0,045 km N 05° W of Don Marcelino (Davao Occidental),Mw,TECTONIC
61240445,2020,9,20,17,47,19,18.79,120.95,21.0,4.9,025 km N 35° W of Claveria (Cagayan),Ms,TECTONIC
61240453,2020,9,20,22,13,13,9.26,127.02,22.0,5.7,087 km N 68° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240455,2020,9,20,22,21,46,9.38,127.04,7.0,5.2,095 km N 61° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240469,2020,9,21,4,28,58,9.25,127.03,10.0,4.6,088 km N 69° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240529,2020,9,23,4,5,53,12.16,123.91,11.0,4.5,020 km N 27° W of Cataingan (Masbate),Ms,TECTONIC
61240568,2020,9,23,22,8,2,2.8,127.46,31.0,4.8,367 km S 38° E of Sarangani (Davao Occidental),Ms,TECTONIC
61240569,2020,9,23,22,19,45,9.33,126.9,10.0,4.7,078 km N 59° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240583,2020,9,24,2,25,58,9.35,126.88,16.0,5.2,078 km N 58° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240607,2020,9,24,14,31,15,9.32,126.78,17.0,4.7,067 km N 55° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240636,2020,9,25,8,46,15,7.72,127.17,20.0,4.5,069 km N 77° E of Baganga (Davao Oriental),Ms,TECTONIC
61240805,2020,9,29,6,14,42,9.32,127.64,27.0,4.5,154 km N 75° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61240833,2020,9,30,0,49,41,19.78,122.45,28.0,4.7,064 km N 62° E of Babuyan Island (Calayan) (Cagayan),Ms,TECTONIC
61240873,2020,9,30,21,13,9,9.16,126.92,2.0,4.6,073 km N 73° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240880,2020,9,30,22,10,50,9.23,126.59,15.0,5.3,044 km N 50° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61240945,2020,10,2,6,56,54,15.87,119.87,15.0,4.8,006 km N 41° W of Infanta (Pangasinan),Mw,TECTONIC
61240987,2020,10,3,3,25,8,5.98,126.35,138.0,4.8,081 km S 22° E of Governor Generoso (Davao Oriental),Mw,TECTONIC
61240989,2020,10,3,5,3,43,13.6,120.66,117.0,4.8,019 km N 23° W of Abra De Ilog (Occidental Mindoro),Ms,TECTONIC
61241003,2020,10,3,12,29,41,5.15,127.21,41.0,4.6,192 km S 64° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61241008,2020,10,3,14,15,52,15.65,120.37,5.0,4.6,006 km S 50° W of Camiling (Tarlac),Mw,TECTONIC
61241032,2020,10,3,22,19,27,9.26,126.67,14.0,4.6,053 km N 53° E of Bayabas (Surigao Del Sur),Ms,TECTONIC
61241069,2020,10,4,18,16,53,13.66,120.55,120.0,5.6,033 km S 78° E of Looc (Occidental Mindoro),Mw,TECTONIC
61241407,2020,10,12,19,21,35,9.8,126.24,55.0,5.0,021 km N 76° E of Dapa (Surigao Del Norte),Mw,TECTONIC
61241426,2020,10,13,6,49,1,11.35,125.79,20.0,4.8,019 km N 88° E of Hernani (Eastern Samar),Mw,TECTONIC
61241522,2020,10,15,15,19,17,5.33,127.25,53.0,4.5,189 km S 70° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61241537,2020,10,16,0,27,41,10.51,122.07,3.0,4.5,012 km S 42° W of San Joaquin (Iloilo),Mw,TECTONIC
61241575,2020,10,16,20,6,24,13.58,120.11,29.0,5.4,022 km S 44° W of Looc (Occidental Mindoro),Mw,TECTONIC
61241635,2020,10,18,5,46,51,11.32,126.29,27.0,4.5,069 km N 63° E of Guiuan (Eastern Samar),Mw,TECTONIC
61241690,2020,10,19,19,32,56,11.63,124.35,14.0,4.8,006 km S 12° W of Kawayan (Biliran),Ms,TECTONIC
61241699,2020,10,20,3,12,50,2.03,127.22,138.0,4.8,424 km S 28° E of Sarangani (Davao Occidental),Ms,TECTONIC
61241774,2020,10,22,20,10,23,5.89,125.98,149.0,4.8,047 km S 43° E of Don Marcelino (Davao Occidental),Ms,TECTONIC
61241936,2020,10,29,5,25,43,13.75,120.86,4.0,5.0,009 km N 89° W of Mabini (Batangas),Mw,TECTONIC
61241984,2020,10,31,2,49,47,14.25,120.45,156.0,4.6,019 km S 14° W of Mariveles (Bataan),Ms,TECTONIC
61242074,2020,11,3,17,59,7,20.88,121.99,101.0,4.7,025 km N 78° E of Itbayat (Batanes),Ms,TECTONIC
61242109,2020,11,4,18,27,46,10.03,126.21,18.0,5.1,015 km N 84° E of Burgos (Surigao Del Norte),Mw,TECTONIC
61242304,2020,11,11,15,40,39,5.14,126.5,16.0,4.9,123 km S 76° E of Sarangani (Davao Occidental),Ms,TECTONIC
61242321,2020,11,12,7,18,25,10.15,126.1,14.0,5.3,014 km N 10° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61242415,2020,11,14,23,15,11,21.49,121.66,16.0,4.8,080 km N 14° W of Itbayat (Batanes),Ms,TECTONIC
61242420,2020,11,15,6,35,12,11.81,124.16,10.0,5.0,015 km S 55° E of Pio V. Corpuz (Masbate),Mw,TECTONIC
61242442,2020,11,15,22,37,43,8.61,126.49,54.0,6.0,033 km S 63° E of San Agustin (Surigao Del Sur),Mw,TECTONIC
61242469,2020,11,16,18,37,47,21.37,120.87,1.0,4.6,127 km N 53° W of Itbayat (Batanes),Ms,TECTONIC
61242493,2020,11,17,10,28,47,10.58,126.4,18.0,4.5,072 km N 30° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61242852,2020,11,29,20,23,48,11.9,124.11,12.0,4.8,017 km S 49° E of Cataingan (Masbate),Ms,TECTONIC
61242897,2020,12,1,14,9,51,2.99,128.64,239.0,4.8,447 km S 53° E of Sarangani (Davao Occidental),Ms,TECTONIC
61243052,2020,12,7,14,37,23,13.04,124.52,79.0,5.4,035 km S 89° E of Prieto Diaz (Sorsogon),Mw,TECTONIC
61243134,2020,12,10,13,20,0,24.84,122.01,,6.3,Taiwan Region,Mw,TECTONIC
61243317,2020,12,15,23,21,54,4.87,125.43,20.0,6.2,060 km S 01° E of Sarangani (Davao Occidental),Mw,TECTONIC
61243467,2020,12,21,18,14,43,14.84,121.57,12.0,4.9,010 km N 30° W of General Nakar (Quezon),Mw,TECTONIC
61243484,2020,12,22,13,37,50,10.08,126.24,12.0,4.8,019 km N 70° E of Burgos (Surigao Del Norte),Ms,TECTONIC
61243551,2020,12,24,23,43,41,13.76,120.53,107.0,6.3,014 km S 54° W of Calatagan (Batangas),Mw,TECTONIC
61243563,2020,12,25,2,0,31,4.91,125.97,88.0,5.2,083 km S 48° E of Sarangani (Davao Occidental),Ms,TECTONIC
61243577,2020,12,25,10,4,32,13.36,122.31,4.0,5.2,022 km N 86° W of San Francisco (Quezon),Mw,TECTONIC
61243722,2020,12,27,22,13,0,3.39,126.82,32.0,4.9,273 km S 35° E of Sarangani (Davao Occidental),Ms,TECTONIC
61243782,2020,12,29,16,21,45,5.01,125.45,68.0,5.5,044 km S 04° E of Sarangani (Davao Occidental),Mw,TECTONIC
61244137,2021,1,12,10,11,49,4.03,125.55,1.0,4.5,154 km S 05° E of Sarangani (Davao Occidental),Ms,TECTONIC
61244142,2021,1,12,13,38,15,19.0,120.55,15.0,5.1,054 km N 10° W of Burgos (Ilocos Norte),Ms,TECTONIC
61244221,2021,1,15,22,48,54,13.85,120.59,153.0,4.8,005 km N 74° W of Calatagan (Batangas),Mw,TECTONIC
61244318,2021,1,20,1,27,59,9.12,125.67,15.0,4.7,011 km N 49° E of Remedios T. Romualdez (Agusan Del Norte),Ms,TECTONIC
61244360,2021,1,21,12,23,5,5.09,127.61,102.0,7.1,236 km S 67° E of Jose Abad Santos (Davao Occidental),Mw,TECTONIC
61244365,2021,1,21,14,40,29,5.31,127.52,65.0,4.5,218 km S 72° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61244408,2021,1,22,10,45,49,5.12,127.61,96.0,5.0,235 km S 68° E of Jose Abad Santos (Davao Occidental),Ms,TECTONIC
61244476,2021,1,24,14,26,39,9.11,126.88,12.0,5.2,067 km N 77° E of Bayabas (Surigao Del Sur),Mw,TECTONIC
61244531,2021,1,25,19,39,48,13.85,120.47,87.0,4.5,018 km N 83° W of Calatagan (Batangas),Mw,TECTONIC
61244607,2021,1,29,5,12,21,13.51,120.16,14.0,4.9,035 km N 72° W of Paluan (Occidental Mindoro),Mw,TECTONIC
61244706,2021,2,2,14,37,34,3.62,126.57,25.0,5.2,236 km S 33° E of Sarangani (Davao Occidental),Ms,TECTONIC
61244746,2021,2,4,7,48,9,14.6,118.8,16.0,5.1,145 km S 74° W of San Antonio (Zambales),Mw,TECTONIC
61244748,2021,2,4,8,14,6,21.11,121.77,7.0,5.6,036 km N 12° W of Itbayat (Batanes),Mw,TECTONIC
61244766,2021,2,4,22,0,40,14.6,123.14,1.0,5.1,026 km N 54° E of Tinaga Island (Vinzons) (Camarines Norte),Mw,TECTONIC
61244770,2021,2,4,23,49,49,11.89,120.69,30.0,4.9,066 km S 38° W of San Jose (Occidental Mindoro),Mw,TECTONIC
